"HNC","Billy Mitchell","Hatteras","NC",,,
"HND","Tokyo International","Tokyo","Japan",,,
"HNG","Hienghene/Henri Martinet","Hienghene","New Caledonia",,,
"HNH","Hoonah Airport","Hoonah","AK",,,
"HNL","Daniel K Inouye International","Honolulu","HI",,,
"HNM","Hana Airport","Hana","HI",,,
"HNS","Haines Airport","Haines","AK",,,
"HOB","Lea County Regional","Hobbs","NM",,,
"HOD","Hodeidah International","Hodeidah","Yemen",,,
"HOF","Al Ahsa","Hofuf","Saudi Arabia",,,
"HOG","Frank Pais International","Holguin","Cuba",,,
"HOI","Hao","Hao Island","French Polynesia",,,
"HOK","Hooker Creek Airport","Hooker Creek","Australia",,,
"HOL","Holikachuk Airport","Holikachuk","AK",,,
"HOM","Homer Airport","Homer","AK",,,
"HON","Huron Regional","Huron","SD",,,
"HOP","Campbell AAF","Hopkinsville","KY",,,
"HOQ","Hof Plauen","Hof","Germany",,,
"HOR","Horta Airport","Horta","Portugal",,,
"HOT","Memorial Field","Hot Springs","AR",,,
"HOU","William P Hobby","Houston","TX",,,
"HOV","Hovden","Orsta/Volda","Norway",,,
"HOW","Panama Pacifico International","Balboa","Panama",,,
"HPA","Salote Pilolevu","Lifuka","Tonga",,,
"HPB","Hooper Bay Airport","Hooper Bay","AK",,,
"HPH","Catbi International","Hai Phong","Vietnam",,,
"HPN","Westchester County","White Plains","NY",,,
"HPT","Hampton Municipal","Hampton","IA",,,
"HPV","Princeville","Hanalei","HI",,,
"HQM","Bowerman","Hoquiam","WA",,,
"HRB","Taiping","Harbin","China",,,
"HRE","Robert Gabriel Mugabe International","Harare","Zimbabwe",,,
"HRG","Hurghada International","Hurghada","Egypt",,,
"HRK","Kharkov Airport","Kharkov","Ukraine",,,
"HRL","Valley International","Harlingen/San Benito","TX",,,
"HRO","Boone County","Harrison","AR",,,
"HRT","Linton-On-Ouse","Harrogate","United Kingdom",,,
"HSC","Shaoguan Airport","Shaoguan","China",,,
"HSG","Saga Airport","Saga","Japan",,,
"HSH","Henderson Executive","Las Vegas","NV",,,
"HSI","Hastings Municipal","Hastings","NE",,,
"HSK","Huesca Airport","Huesca","Spain",,,
"HSL","Huslia Airport","Huslia","AK",,,
"HSP","Ingalls Field","Hot Springs","VA",,,
"HST","Homestead ARB","Homestead","FL",,,
"HSV","Huntsville International-Carl T Jones Field","Huntsville","AL",,,
"HTA","Kadala","Chita","Russia",,,
"HTF","Hatfield Airport","Hatfield","United Kingdom",,,
"HTH","Hawthorne Industrial","Hawthorne","NV",,,
"HTI","Hamilton Island Airport","Hamilton Island","Australia",,,
"HTO","East Hampton Airport","East Hampton","NY",,,
"HTS","Tri-State/Milton J. Ferguson Field","Ashland","WV",,,
"HTY","Hatay Airport","Hatay","Japan",,,
"HTZ","Hato Corozal Airport","Hato Corozal","Colombia",,,
"HUA","Redstone AAF","Huntsville","AL",,,
"HUC","Dr Hermenegildo Ortiz Quinones","Humacao","PR",,,
"HUE","Humera Airport","Humera","Ethiopia",,,
"HUF","Terre Haute Regional","Terre Haute","IN",,,
"HUG","Huehuetenango Airport","Huehuetenango","Guatemala",,,
"HUH","Huahine Fare","Huahine","French Polynesia",,,
"HUI","Phubai International","Hue","Vietnam",,,
"HUL","Houlton International","Houlton","ME",,,
"HUM","Houma Terrebonne","Houma","LA",,,
"HUN","Hualien Airport","Hualien","Taiwan",,,
"HUS","Hughes Airport","Hughes","AK",,,
"HUT","Hutchinson Regional","Hutchinson","KS",,,
"HUU","Alferez FAP David Figueroa Fernandini","Huanuco","Peru",,,
"HUV","Hudiksvall Airport","Hudiksvall","Sweden",,,
"HUX","Bahias de Huatulco International","Santa Cruz/Huatulco","Mexico",,,
"HUY","Humberside Airport","Humberside","United Kingdom",,,
"HVA","Analalava Airport","Analalava","Madagascar",,,
"HVB","Hervey Bay Airport","Hervey Bay","Australia",,,
"HVC","Hopkinsville-Christian County","Hopkinsville","KY",,,
"HVN","Tweed New Haven","New Haven","CT",,,
"HVR","Havre City-County","Havre","MT",,,
"HVS","Hartsville Regional","Hartsville","SC",,,
"HWD","Hayward Executive","Hayward","CA",,,
"HWI","Hawk Inlet Airport","Hawk Inlet","AK",,,
"HWN","Hwange National Park","Hwange","Zimbabwe",,,
"HYA","Barnstable Municipal-Boardman/Polando Field","Hyannis","MA",,,
"HYD","Rajiv Gandhi International","Hyderabad","India",,,
"HYG","Hydaburg Seaplane Base","Hydaburg","AK",,,
"HYL","Hollis Seaplane Base","Hollis","AK",,,
"HYR","Sawyer County","Hayward","WI",,,
"HYS","Hays Regional","Hays","KS",,,
"HZH","Liping","Liping City","China",,,
"HZK","Husavik Airport","Husavik","Iceland",,,
"HZL","Hazleton Regional","Hazleton","PA",,,
"IA1","Shenandoah Municipal","Shenandoah","IA",,,
"IA2","Webster City Municipal","Webster City","IA",,,
"IA3","Red Oak Municipal","Red Oak","IA",,,
"IA4","Pella Municipal","Pella","IA",,,
"IAB","McConnell AFB","Wichita","KS",,,
"IAD","Washington Dulles International","Washington","DC",,,
"IAG","Niagara Falls International","Niagara Falls","NY",,,
"IAH","George Bush Intercontinental/Houston","Houston","TX",,,
"IAM","In Amenas Airport","In Amenas","Algeria",,,
"IAN","Bob Baker Memorial","Kiana","AK",,,
"IAR","Yaroslavl Airport","Yaroslavl","Russia",,,
"IAS","Iasi International","Iasi","Romania",,,
"IBA","Ibadan Airport","Ibadan","Nigeria",,,
"IBE","Perales","Ibague","Colombia",,,
"IBR","Hyakuri","Tokyo","Japan",,,
"IBZ","Ibiza Airport","Ibiza","Spain",,,
"ICI","Cicia Airport","Cicia","Fiji",,,
"ICK","Nieuw","Nieuw Nickerie","Suriname",,,
"ICN","Incheon International","Seoul","South Korea",,,
"ICT","Wichita Dwight D Eisenhower National","Wichita","KS",,,
"ICY","Icy Bay Airport","Icy Bay","AK",,,
"ID1","Driggs-Reed Memorial","Driggs","ID",,,
"ID2","Montpelier Airport","Montpelier","ID",,,
"IDA","Idaho Falls Regional","Idaho Falls","ID",,,
"IDI","Indiana County","Indiana","PA",,,
"IDO","Santa Isabel Do Morro Airport","Santa Isabel Do Morro","Brazil",,,
"IDP","Independence Municipal","Independence","KS",,,
"IDR","Indore Airport","Indore","India",,,
"IE1","Casement","Baldonnel","Ireland",,,
"IEG","Babimost","Zielona Gora","Poland",,,
"IEV","Zhuliany International","Kiev","Ukraine",,,
"IFJ","Isafjordur Airport","Isafjordur","Iceland",,,
"IFL","Innisfail Airport","Innisfail","Australia",,,
"IFN","Shahid Beheshti International","Isfahan","Iran",,,
"IFO","Ivano - Frankovska International","Ivano-Frankovska","Ukraine",,,
"IFP","Laughlin/Bullhead International","Bullhead City","AZ",,,
"IGA","Inagua Airport","Inagua","The Bahamas",,,
"IGG","Igiugig Airport","Igiugig","AK",,,
"IGH","Ingham Airport","Ingham","Australia",,,
"IGL","Cigli","Izmir","Turkey",,,
"IGM","Kingman Airport","Kingman","AZ",,,
"IGN","Maria Cristina","Iligan","Philippines",,,
"IGO","Chigorodo Airport","Chigorodo","Colombia",,,
"IGR","Cataratas","Iguazu","Argentina",,,
"IGS","Ingolstadt Manching","Ingolstadt","Germany",,,
"IGU","Cataratas International","Iguacu Falls","Brazil",,,
"IGX","Horace Williams","Chapel Hill","NC",,,
"IHU","Ihu Airport","Ihu","Papua New Guinea",,,
"II1","Rantoul National Aviation Center","Rantoul","IL",,,
"II2","Lewis University","Chicago/Romeoville","IL",,,
"II3","De Kalb Taylor Municipal","De Kalb","IL",,,
"II4","Logan County","Lincoln","IL",,,
"IJU","Ijui Airport","Ijui","Brazil",,,
"IJX","Jacksonville Municipal","Jacksonville","IL",,,
"IKA","Imam Khomaini International","Tehran","Iran",,,
"IKB","Wilkes County","Wilkesboro","NC",,,
"IKI","Iki Airport","Iki","Japan",,,
"IKK","Greater Kankakee","Kankakee","IL",,,
"IKO","Nikolski AS","Nikolski","AK",,,
"IKT","Irkutsk Airport","Irkutsk","Russia",,,
"IKV","Ankeny Regional","Ankeny","IA",,,
"IL1","Nevatim AB","Nevatim","Israel",,,
"IL2","Effingham County Memorial","Effingham","IL",,,
"IL3","Litchfield Municipal","Litchfield","IL",,,
"ILE","Skylark Field","Killeen","TX",,,
"ILG","New Castle","Wilmington","DE",,,
"ILI","Iliamna Airport","Iliamna","AK",,,
"ILL","Willmar Municipal","Willmar","MN",,,
"ILM","Wilmington International","Wilmington","NC",,,
"ILN","Wilmington Air Park","Wilmington","OH",,,
"ILO","Iloilo Airport","Iloilo","Philippines",,,
"ILP","Ile Des Pins Moue","Ile Des Pins","New Caledonia",,,
"ILQ","Ilo Airport","Ilo","Peru",,,
"ILR","Ilorin Airport","Ilorin","Nigeria",,,
"ILY","Islay Airport","Islay","United Kingdom",,,
"ILZ","Zilina International","Zilina","Slovakia",,,
"IMF","Imphal Airport","Imphal","India",,,
"IML","Imperial Municipal","Imperial","NE",,,
"IMM","Immokalee Regional","Immokalee","FL",,,
"IMP","Imperatriz Airport","Imperatriz","Brazil",,,
"IMT","Ford","Iron Mountain/Kingsfd","MI",,,
"IN1","De Kalb County","Auburn","IN",,,
"IN2","Indianapolis Executive","Indianapolis","IN",,,
"IN3","Indianapolis Metro","Indianapolis","IN",,,
"IN4","Eagle Creek Airpark","Indianapolis","IN",,,
"IN5","Hindon Airport","Hindon","India",,,
"IN6","Clark Regional","Jeffersonville","IN",,,
"IN7","Indy South Greenwood","Indianapolis","IN",,,
"IN8","Rajali Arakkonam","Tamil Nadu","India",,,
"INC","Hedong","Yinchuan","China",,,
"IND","Indianapolis International","Indianapolis","IN",,,
"INF","In Guezzam Airport","In Guezzam","Algeria",,,
"ING","Lago Argentino Airport","Lago Argentino","Argentina",,,
"INH","Inhambane Airport","Inhambane","Mozambique",,,
"INL","Falls International Einarson Field","International Falls","MN",,,
"INN","Innsbruck Airport","Innsbruck","Austria",,,
"INO","Inongo Airport","Inongo","Congo (Kinshasa)",,,
"INR","Kincheloe AFB","Sault Ste. Marie","MI",,,
"INS","Creech AFB","Indian Springs","NV",,,
"INT","Smith Reynolds","Winston-Salem","NC",,,
"INU","Nauru Island","Nauru","Nauru",,,
"INV","Inverness Airport","Inverness","United Kingdom",,,
"INW","Winslow-Lindbergh Regional","Winslow","AZ",,,
"IOA","Ioannina Airport","Ioannina","Greece",,,
"IOM","Isle of Man Airport","Isle of Man","United Kingdom",,,
"ION","Impfondo Airport","Impfondo","Congo (Brazaville)",,,
"IOR","Inishmore Airport","Inishmore","Ireland",,,
"IOS","Jorge Amado","Ilheus","Brazil",,,
"IOU","Ile Ouen Airport","Ile Ouen","New Caledonia",,,
"IOW","Iowa City Municipal","Iowa City","IA",,,
"IPC","Mataveri International","Easter Island","Chile",,,
"IPE","Ipil Airport","Ipil","Philippines",,,
"IPH","Ipoh Sultan Azlan Shah","Ipoh","Malaysia",,,
"IPI","San Luis","Ipiales","Colombia",,,
"IPL","Imperial County","El Centro","CA",,,
"IPN","Usiminas","Ipatinga","Brazil",,,
"IPT","Williamsport Regional","Williamsport","PA",,,
"IQ1","Al Taqaddum AB","Al Taqaddum","Iraq",,,
"IQ2","Al Asad AB","Al Asad","Iraq",,,
"IQQ","Diego Aracena International","Iquique","Chile",,,
"IQT","Coronel Francisco Secada Vignetta International","Iquitos","Peru",,,
"IRC","Circle City","Circle","AK",,,
"IRD","Ishurdi Airport","Ishurdi","Bangladesh",,,
"IRG","Iron Range Airport","Iron Range","Australia",,,
"IRI","Iringa Airport","Iringa","Tanzania",,,
"IRJ","Capitan Vicente A Almonacid","La Rioja","Argentina",,,
"IRK","Kirksville Regional","Kirksville","MO",,,
"IRO","Birao Airport","Birao","Central African Republic",,,
"IRP","Isiro Airport","Isiro","Congo (Kinshasa)",,,
"IRS","Sturgis Airport","Sturgis","MI",,,
"IRV","Roy E. Ray","Bayou La Batre","AL",,,
"ISA","Mount Isa Airport","Mount Isa","Australia",,,
"ISB","Benazir Bhutto International","Islamabad","Pakistan",,,
"ISC","Scilly Isles Airport","Scilly Isles","United Kingdom",,,
"ISG","Ishigaki Airport","Ishigaki","Japan",,,
"ISH","Ischia Airport","Ischia","Italy",,,
"ISI","Isisford Airport","Isisford","Australia",,,
"ISJ","Isla Mujeres Airport","Isla Mujeres","Mexico",,,
"ISL","Ataturk","Istanbul","Turkey",,,
"ISM","Kissimmee Gateway","Orlando","FL",,,
"ISN","Sloulin Field International","Williston","ND",,,
"ISO","Kinston Regional Jetport at Stallings Field","Kinston","NC",,,
"ISP","Long Island MacArthur","Islip","NY",,,
"ISQ","Schoolcraft County","Manistique","MI",,,
"ISR","Istres Le Tube","Istres","France",,,
"ISS","Wiscasset Airport","Wiscasset","ME",,,
"IST","Istanbul Airport","Istanbul","Turkey",,,
"ISU","Sulaymaniyah International","Sulaymaniyah","Iraq",,,
"ISW","Alexander Field South Wood County","Wisconsin Rapids","WI",,,
"IT1","Amendola Airport","Amendola","Italy",,,
"ITB","Itaituba Airport","Itaituba","Brazil",,,
"ITH","Ithaca Tompkins Regional","Ithaca/Cortland","NY",,,
"ITI","Itambacuri Airport","Itambacuri","Brazil",,,
"ITJ","Navegantes","Itajai","Brazil",,,
"ITM","Osaka International","Osaka","Japan",,,
"ITN","Itabuna Airport","Itabuna","Brazil",,,
"ITO","Hilo International","Hilo","HI",,,
"ITQ","Itaqui Airport","Itaqui","Brazil",,,
"IUD","Al Udeid AB","Doha","Qatar",,,
"IUE","Niue International","Niue Island","Niue",,,
"IUS","Inus Airport","Inus","Papua New Guinea",,,
"IVA","Ambanja/Ambalavelona","Ambanja","Madagascar",,,
"IVC","Invercargill Airport","Invercargill","New Zealand",,,
"IVG","Berane Airport","Berane","Montenegro",,,
"IVL","Ivalo Airport","Ivalo","Finland",,,
"IVR","Inverell Airport","Inverell","Australia",,,
"IWA","Ivanovo Airport","Ivanovo","Russia",,,
"IWD","Gogebic-Iron County","Ironwood","MI",,,
"IWJ","Iwami Airport","Iwami","Japan",,,
"IWK","Iwakuni MCAS","Iwakuni","Japan",,,
"IWO","Iwoto Airport","Iwoto","Japan",,,
"IWS","West Houston","Houston","TX",,,
"IXA","Agartala Airport","Agartala","India",,,
"IXB","Bagdogra Airport","Bagdogra","India",,,
"IXC","Chandigarh Airport","Chandigarh","India",,,
"IXD","Allahabad Airport","Allahabad","India",,,
"IXE","Mangalore International","Mangalore","India",,,
"IXG","Belgaum Airport","Belgaum","India",,,
"IXH","Kailashahar Airport","Kailashahar","India",,,
"IXI","North Lakhimpur/Lilabari","Lilabari","India",,,
"IXJ","Jammu Airport","Jammu","India",,,
"IXK","Keshod Airport","Keshod","India",,,
"IXL","Leh Airport","Leh","India",,,
"IXM","Madurai Airport","Madurai","India",,,
"IXQ","Kamalpur Airport","Kamalpur","India",,,
"IXR","Ranchi Airport","Ranchi","India",,,
"IXS","Silchar Airport","Silchar","India",,,
"IXU","Aurangabad Airport","Aurangabad","India",,,
"IXW","Jamshedpur Airport","Jamshedpur","India",,,
"IXY","Kandla Airport","Kandla","India",,,
"IXZ","Port Blair Airport","Port Blair","India",,,
"IYK","Inyokern Airport","Inyokern","CA",,,
"IZM","Izmir Metropolitan Area","Izmir","Turkey",,,
"IZO","Izumo Airport","Izumo","Japan",,,
"IZT","Ixtepec Airport","Ixtepec","Mexico",,,
"JAA","Jalalabad Airport","Jalalabad","Afghanistan",,,
"JAB","Jabiru Airport","Jabiru","Australia",,,
"JAC","Jackson Hole","Jackson","WY",,,
"JAF","Kankesanturai","Jaffna","Sri Lanka",,,
"JAG","Shahbaz AB","Jacobabad","Pakistan",,,
"JAI","Jaipur International","Jaipur","India",,,
"JAJ","Perimeter Mall Helipad","Atlanta","GA",,,
"JAK","Jacmel Airport","Jacmel","Haiti",,,
"JAL","El Lencero","Jalapa","Mexico",,,
"JAN","Jackson Medgar Wiley Evers International","Jackson/Vicksburg","MS",,,
"JAO","Beaver Ruin","Atlanta","GA",,,
"JAV","Ilulissat","Jakobshavn","Greenland",,,
"JAX","Jacksonville International","Jacksonville","FL",,,
"JBC","Boston City Heliport","Boston","MA",,,
"JBK","Berkeley Municipal Heliport","Oakland","CA",,,
"JBP","Commerce Business Park Heliport","Commerce","CA",,,
"JBQ","Dr. Joaquin Balaguer International","Santo Domingo","Dominican Republic",,,
"JBR","Jonesboro Municipal","Jonesboro","AR",,,
"JCA","Croisette Heliport","Cannes","France",,,
"JCC","China Basin Heliport","San Francisco","CA",,,
"JCE","Oakland Convention Center Heliport","Oakland","CA",,,
"JCH","Christianshab Airport","Christianshab","Greenland",,,
"JCI","New Century Aircenter","Olathe","KS",,,
"JCK","Julia Creek Airport","Julia Creek","Australia",,,
"JCT","Kimble County","Junction","TX",,,
"JDA","Grant County Regional/Ogilvie Field","John Day","OR",,,
"JDB","Downtown Heliport","Dallas/Fort Worth","TX",,,
"JDF","Juiz","Juiz de Fora","Brazil",,,
"JDG","Edgewater Inn Helipad Sea Wash","Seattle","WA",,,
"JDH","Jodhpur Airport","Jodhpur","India",,,
"JDM","Miami Downtown Heliport","Miami","FL",,,
"JDO","Regional de Cariri","Juazeiro Do Norte","Brazil",,,
"JDT","Minneapolis Heliport","Minneapolis","MN",,,
"JDX","Houston Central Business District Heliport","Houston","TX",,,
"JED","King Abdulaziz International","Jeddah","Saudi Arabia",,,
"JEE","Jeremie Airport","Jeremie","Haiti",,,
"JEF","Jefferson City Memorial","Jefferson City","MO",,,
"JER","Jersey Airport","Jersey","United Kingdom",,,
"JFB","Seattle 1st National.Bank Helipad","Seattle","WA",,,
"JFK","John F. Kennedy International","New York","NY",,,
"JFN","Northeast Ohio Regional","Jefferson","OH",,,
"JFR","Frederikshaab","Frederikshab","Greenland",,,
"JGA","Jamnagar Airport","Jamnagar","India",,,
"JGC","Grand Canyon Heliport","Grand Canyon","AZ",,,
"JGG","Williamsburg-Jamestown","Williamsburg","VA",,,
"JGL","Galleria","Atlanta","GA",,,
"JGP","Greenway Plaza Heliport","Houston","TX",,,
"JGQ","Transco Tower Galleria Heliport","Houston","TX",,,
"JHB","Senai International","Johor Bahru","Malaysia",,,
"JHC","Island Heliport","Garden City","NY",,,
"JHE","Helsingborg Heliport","Helsingborg","Sweden",,,
"JHM","Kapalua Airport","Kapalua","HI",,,
"JHS","Sisimiut Airport","Sisimiut","Greenland",,,
"JHW","Chautauqua County/Jamestown","Jamestown","NY",,,
"JHY","Cambridge Airport","Cambridge","MA",,,
"JIB","Djibouti Ambouli","Djibouti","Djibouti",,,
"JID","Civic Financial Center Heliport","City of Industry","CA",,,
"JIJ","Jijiga Garad Wilwal","Jijiga","Ethiopia",,,
"JIK","Ikaria","Ikaria Island","Greece",,,
"JIL","Jilin Airport","Jilin","China",,,
"JIM","Aba Segud Negus Wolde Giorg","Jimma","Ethiopia",,,
"JIN","Jinja Airport","Jinja","Uganda",,,
"JJI","Juanjui Airport","Juanjui","Peru",,,
"JJN","Jinjiang","Zuanzhou Fujian","China",,,
"JKG","Jonkoping Airport","Jonkoping","Sweden",,,
"JKH","Chios Airport","Chios","Greece",,,
"JKL","Kalymnos Airport","Kalymnos","Greece",,,
"JKR","Janakpur Airport","Janakpur","Nepal",,,
"JKT","Jakarta Metropolitan Area","Jakarta","Indonesia",,,
"JKV","Cherokee County","Jacksonville","TX",,,
"JLA","Quartz Creek","Cooper Lodge","AK",,,
"JLN","Joplin Regional","Joplin","MO",,,
"JLR","Jabalpur Airport","Jabalpur","India",,,
"JMA","Astrodome","Houston","TX",,,
"JMB","Jamba Airport","Jamba","Angola",,,
"JMC","Marin County Heliport","San Francisco","CA",,,
"JMK","Mikonos","Mikonos Island","Greece",,,
"JMM","Harbour Heliport","Malmo","Sweden",,,
"JMN","Downtown Heliport","Mankato","MN",,,
"JMS","Jamestown Regional","Jamestown","ND",,,
"JNB","Oliver Reginald Tambo International","Johannesburg","South Africa",,,
"JNJ","Duqm International","Duqm","Oman",,,
"JNN","Nanortalik Airport","Nanortalik","Greenland",,,
"JNP","Newport Beach Airport","Newport Beach","CA",,,
"JNU","Juneau International","Juneau","AK",,,
"JO1","Prince Hasan","Safawi","Jordan",,,
"JO2","Al Shaheed Mwaffaq Salti Air Base","Azraq","Jordan",,,
"JO3","Azraq Highway Strip","Azraq","Jordan",,,
"JO4","H4","Ruwaished","Jordan",,,
"JO5","King Abdullah II Airbase","Az-Zarqa","Jordan",,,
"JOC","Centerport Heliport","Santa Ana","CA",,,
"JOE","Joensuu Airport","Joensuu","Finland",,,
"JOG","Adisutjipto","Yogyakarta","Indonesia",,,
"JOH","Port St Johns Airport","Port St Johns","South Africa",,,
"JOI","Joinville Airport","Joinville","Brazil",,,
"JOL","Jolo Airport","Jolo","Philippines",,,
"JOM","Njombe Airport","Njombe","Tanzania",,,
"JON","Johnston Atoll","Johnston Island","TT",,,
"JOR","Orange County Heliport","Orange","CA",,,
"JOS","Yakubu Gowon","Jos","Nigeria",,,
"JP1","Iwakuni MCAS","Iwakuni","Japan",,,
"JP2","Futenma MCAS","Okinawa","Japan",,,
"JPA","Presidente Castro Pinto International","Joao Pessoa","Brazil",,,
"JPB","Pan Am Building Heliport","New York","NY",,,
"JPR","Ji Parana Airport","Ji Parana","Brazil",,,
"JPT","Park Ten Helipad","Houston","TX",,,
"JQF","CONCORD REGIONAL","CONCORD","NC",,,
"JRA","West 30th Street Heliport","New York","NY",,,
"JRB","Downtown Manhattan/Wall Street Heliport","New York","NY",,,
"JRC","Appache Heliport","Rochester","MN",,,
"JRE","East 60th Street Heliport","New York","NY",,,
"JRF","Kalaeloa","Kapolei","HI",,,
"JRH","Jorhat Airport","Jorhat","India",,,
"JRO","Kilimanjaro International","Kilimanjaro","Tanzania",,,
"JRS","Jerusalem Airport","Jerusalem","Israel",,,
"JRV","Jose Aponte de la Torre","Ceiba","PR",,,
"JSE","Juneau Seaplane Base","Juneau","AK",,,
"JSI","Alexandros Papadiamantis","Skiathos","Greece",,,
"JSK","Crossroads Heliport","St. Cloud","MN",,,
"JSO","Sodertalje Heliport","Sodertalje","Sweden",,,
"JSR","Jashore","Jessore","Bangladesh",,,
"JST","John Murtha Johnstown-Cambria County","Johnstown","PA",,,
